id_cliente,abandono,genero,tercera_edad,tiene_pareja,dependientes,meses_contrato,servicio_telefónico,varias_líneas,servicio_internet,seguridad_online,respaldo_online,protección_dispositivos,soporte_tecnico,tv_por_cable,streming_peliculas,tipo_contrato,factura_electronica,metodo_pago,cargos_mensuales,total_cargos,cargos_diarios
6128_czomy,1,0,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month_to_month,1,electronic_check,45.65,45.65,1.52
6128_dafvy,0,0,0,0,0,56,0,0,dsl,0,0,0,0,1,1,month_to_month,1,credit_card_(automatic),44.85,2564.95,1.5
6131_foyas,0,1,0,0,0,35,1,1,dsl,1,0,1,0,0,0,month_to_month,1,electronic_check,59.6,2094.9,1.99
6131_iunxn,0,0,0,1,1,19,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.2,382.2,0.67
6131_jlwzm,0,0,0,0,0,13,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,20.3,275.4,0.68
6133_ozile,0,0,0,0,0,18,0,0,dsl,0,0,1,1,0,0,month_to_month,1,electronic_check,35.2,607.3,1.17
6134_kwtbv,0,1,0,0,0,62,1,1,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),23.4,1429.65,0.78
6135_ozqva,0,0,0,0,0,7,1,1,dsl,1,0,0,0,0,0,month_to_month,1,electronic_check,53.65,404.35,1.79
6137_mfajn,0,0,0,0,0,48,0,0,dsl,1,1,0,0,1,0,month_to_month,1,electronic_check,44.8,2104.55,1.49
6137_nicco,0,0,0,1,1,6,1,1,fiber_optic,0,1,1,0,1,0,month_to_month,1,mailed_check,94.05,518.75,3.14
6139_zzrbq,0,1,1,0,0,64,1,0,no,0,0,0,0,0,0,two_year,1,bank_transfer_(automatic),20.05,1198.05,0.67
6140_qnrqq,1,1,0,0,0,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,mailed_check,71.55,71.55,2.38
6141_ooxuq,1,1,0,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.65,19.65,0.65
6142_vsjqo,1,0,0,1,1,1,1,0,dsl,0,0,0,0,0,0,month_to_month,1,bank_transfer_(automatic),44.35,44.35,1.48
6143_jqkea,0,1,0,0,0,10,1,0,dsl,0,0,0,0,0,0,month_to_month,1,credit_card_(automatic),45.8,436.2,1.53
6145_nnpno,0,0,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),44.15,44.15,1.47
6147_cbcra,0,0,0,1,0,33,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.05,669.45,0.67
6152_onasv,0,0,0,1,0,68,1,1,dsl,1,0,0,1,0,0,one_year,0,bank_transfer_(automatic),58.25,3975.7,1.94
6156_uzdlf,0,0,0,0,0,26,1,0,fiber_optic,1,0,1,1,0,0,one_year,1,credit_card_(automatic),87.15,2274.1,2.9
6158_dwpzt,1,1,0,1,0,9,0,0,dsl,0,0,0,0,0,0,one_year,0,bank_transfer_(automatic),24.1,259.8,0.8
6158_hdpxz,0,1,0,0,0,1,0,0,dsl,0,0,0,0,0,0,month_to_month,0,mailed_check,25.35,25.35,0.85
6161_erdgd,0,1,0,1,1,71,1,1,dsl,1,0,1,1,1,1,one_year,0,electronic_check,85.45,6300.85,2.85
6161_uuuta,1,1,1,0,0,3,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,79.9,260.9,2.66
6164_haqtx,0,1,0,0,0,71,0,0,dsl,1,1,1,1,1,0,two_year,0,bank_transfer_(automatic),53.95,3888.65,1.8
6164_hxugh,0,0,0,1,1,6,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.85,119.3,0.66
6166_ilmny,1,0,0,0,0,2,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),69.75,144.55,2.33
6166_yipfo,0,1,0,1,0,72,0,0,dsl,1,1,1,1,1,1,two_year,1,electronic_check,64.7,4746.05,2.16
6168_wfvvf,1,0,1,0,0,3,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.3,235.5,2.34
6168_ybynp,0,1,0,0,0,59,1,1,fiber_optic,0,1,1,1,1,1,month_to_month,1,electronic_check,111.35,6519.75,3.71
6169_pgncd,0,0,0,0,0,57,1,0,dsl,1,1,1,1,1,0,two_year,1,credit_card_(automatic),74.3,4166.35,2.48
6169_ppetc,0,1,0,1,1,35,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),20.5,759.35,0.68
6171_ztvyb,0,1,0,1,0,43,1,1,dsl,1,1,0,1,0,0,month_to_month,0,bank_transfer_(automatic),66.25,2907.35,2.21
6172_fecyy,1,1,0,1,1,49,1,1,fiber_optic,0,0,0,0,1,0,month_to_month,0,electronic_check,84.5,4254.85,2.82
6173_golsu,0,1,1,1,0,67,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,credit_card_(automatic),94.65,6079.0,3.16
6173_itpwd,1,1,0,1,0,47,1,1,fiber_optic,0,1,1,0,0,0,month_to_month,1,bank_transfer_(automatic),83.35,4065.0,2.78
6174_nrbtz,0,1,0,0,0,46,0,0,dsl,1,0,0,0,0,0,one_year,1,bank_transfer_(automatic),30.75,1489.3,1.02
6175_irfit,0,1,0,0,0,5,1,0,fiber_optic,0,0,0,0,0,1,month_to_month,0,mailed_check,78.75,426.35,2.62
6176_yjwas,0,1,0,1,0,72,1,1,fiber_optic,1,1,1,0,1,0,two_year,1,credit_card_(automatic),97.95,7114.25,3.26
6177_pevra,0,0,0,0,0,48,1,0,dsl,1,1,0,0,0,0,two_year,0,credit_card_(automatic),55.5,2627.35,1.85
6178_kfnhs,1,0,0,0,1,12,1,1,fiber_optic,1,0,0,0,0,0,month_to_month,1,electronic_check,78.3,909.25,2.61
6179_gjpso,1,0,1,0,0,43,1,0,fiber_optic,1,1,0,1,1,1,month_to_month,1,credit_card_(automatic),108.15,4600.7,3.6
6180_ybiqi,0,1,0,0,0,5,0,0,dsl,0,0,0,0,0,0,month_to_month,0,mailed_check,24.3,100.2,0.81
6181_axxyf,0,1,0,1,1,72,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),24.75,1859.1,0.82
6184_dyuob,0,0,0,1,0,3,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,19.6,55.25,0.65
6185_tasnn,0,1,1,0,0,1,1,0,dsl,0,0,0,0,0,0,month_to_month,0,electronic_check,46.3,46.3,1.54
6188_uxbbr,0,0,0,1,0,38,1,0,no,0,0,0,0,0,0,one_year,1,credit_card_(automatic),20.25,814.75,0.68
6194_hbgqn,0,1,0,0,0,51,1,1,dsl,1,1,1,1,1,0,one_year,1,credit_card_(automatic),81.15,4126.2,2.7
6195_melti,0,1,0,0,0,57,1,0,dsl,0,1,0,1,0,0,one_year,1,mailed_check,54.65,3134.7,1.82
6196_hbobz,0,1,0,1,0,65,1,1,fiber_optic,1,1,1,0,1,0,two_year,1,electronic_check,99.35,6347.55,3.31
6198_pnnsz,0,0,0,1,0,56,1,1,fiber_optic,1,1,1,0,1,1,one_year,0,bank_transfer_(automatic),109.8,6109.65,3.66
6198_rtpmf,0,0,0,1,0,17,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,0,electronic_check,92.6,1579.7,3.09
6198_zfioj,0,0,0,0,0,5,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,0,electronic_check,75.6,402.5,2.52
6199_ipcao,0,0,0,1,1,29,1,1,no,0,0,0,0,0,0,two_year,0,mailed_check,26.1,692.55,0.87
6199_iwkgc,0,0,1,1,0,46,1,1,fiber_optic,0,0,0,1,1,1,one_year,0,electronic_check,100.25,4753.85,3.34
6202_dyyfx,0,0,0,0,0,22,1,1,fiber_optic,0,0,0,0,0,0,one_year,1,credit_card_(automatic),76.0,1783.6,2.53
6202_jvyeu,0,1,0,0,0,9,1,0,no,0,0,0,0,0,0,one_year,1,electronic_check,19.9,164.6,0.66
6203_hbzpa,0,1,0,0,0,52,0,0,dsl,1,1,1,1,1,1,two_year,0,credit_card_(automatic),63.9,3334.95,2.13
6204_ieuxj,1,0,0,0,0,3,1,0,fiber_optic,0,0,1,1,0,0,month_to_month,0,credit_card_(automatic),80.1,217.55,2.67
6207_wiolx,1,0,0,1,1,25,0,0,dsl,1,1,1,0,1,1,month_to_month,1,credit_card_(automatic),58.6,1502.65,1.95
6210_kbbpi,1,1,1,0,0,9,1,1,fiber_optic,0,1,0,0,1,1,month_to_month,1,credit_card_(automatic),99.45,919.4,3.32
6211_whmya,0,0,1,0,0,64,0,0,dsl,0,1,0,1,1,0,month_to_month,1,electronic_check,43.85,2751.0,1.46
6211_wwltf,0,1,0,1,0,63,1,0,fiber_optic,1,0,1,0,1,1,two_year,0,credit_card_(automatic),99.7,6330.4,3.32
6212_atmlk,0,0,0,0,0,50,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,95.7,4729.75,3.19
6214_edakz,1,0,0,1,1,22,1,0,dsl,0,1,0,1,0,0,month_to_month,0,electronic_check,55.15,1206.05,1.84
6215_nqcpy,0,1,0,0,0,15,1,1,fiber_optic,1,0,0,0,1,1,month_to_month,1,electronic_check,99.7,1566.75,3.32
6217_kdywc,0,1,0,0,1,57,1,0,no,0,0,0,0,0,0,two_year,1,mailed_check,19.6,1170.55,0.65
6217_towgs,0,0,0,1,0,17,1,1,dsl,0,1,0,0,1,1,month_to_month,1,bank_transfer_(automatic),75.4,1322.55,2.51
6218_knubd,0,1,0,0,0,6,1,0,dsl,0,1,0,0,1,0,month_to_month,0,electronic_check,59.45,357.6,1.98
6221_avqyl,1,1,0,0,0,2,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,credit_card_(automatic),73.25,131.05,2.44
6223_dhjgv,0,0,0,0,0,42,1,0,no,0,0,0,0,0,0,one_year,1,mailed_check,20.65,958.1,0.69
6227_fbdxh,0,1,0,1,0,69,1,1,fiber_optic,0,0,1,0,1,1,one_year,0,bank_transfer_(automatic),99.5,6841.45,3.32
6227_hwpwx,1,0,0,0,1,15,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),69.0,994.8,2.3
6229_lsckb,0,1,1,0,0,6,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,79.7,497.6,2.66
6229_uolql,0,1,0,1,1,56,0,0,dsl,1,1,0,1,1,0,one_year,1,mailed_check,52.0,2884.9,1.73
6230_bsuxy,1,0,1,0,0,1,1,0,fiber_optic,0,0,1,0,0,1,month_to_month,1,electronic_check,85.0,85.0,2.83
6231_wfgfh,0,1,0,1,1,4,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,20.5,77.6,0.68
6233_hxjmx,0,0,0,0,0,45,1,1,fiber_optic,0,0,1,0,0,1,month_to_month,1,credit_card_(automatic),89.3,4192.15,2.98
6234_pfpxl,0,1,0,1,0,22,1,1,fiber_optic,1,0,0,1,1,0,month_to_month,0,credit_card_(automatic),95.9,2234.95,3.2
6234_raapl,0,0,0,1,1,72,1,1,fiber_optic,1,1,0,1,1,0,two_year,0,bank_transfer_(automatic),99.9,7251.7,3.33
6235_vdhom,1,0,1,0,0,5,0,0,dsl,0,1,0,0,0,0,month_to_month,0,electronic_check,28.45,131.05,0.95
6240_eurks,1,0,0,0,1,18,0,0,dsl,0,0,0,0,0,1,month_to_month,1,electronic_check,35.0,553.0,1.17
6242_fegfd,0,1,0,1,0,66,1,1,fiber_optic,1,1,1,1,0,0,two_year,0,mailed_check,96.6,6424.25,3.22
6242_mbhpk,0,0,1,1,0,23,1,0,fiber_optic,1,0,0,0,1,1,month_to_month,1,electronic_check,95.1,2326.05,3.17
6242_sgyts,0,1,0,1,1,62,1,1,fiber_optic,1,1,0,0,1,0,one_year,1,credit_card_(automatic),94.95,5791.85,3.16
6243_ozgfh,0,0,0,0,0,23,0,0,dsl,0,0,0,0,1,1,month_to_month,1,electronic_check,44.95,996.85,1.5
6244_besbm,0,1,0,1,1,69,1,0,fiber_optic,0,0,0,1,1,1,two_year,1,credit_card_(automatic),95.2,6671.7,3.17
6248_bshkg,0,1,0,1,1,61,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,20.4,1226.45,0.68
6248_tkcqv,0,0,0,1,1,70,1,1,dsl,1,0,0,1,1,1,two_year,1,bank_transfer_(automatic),80.6,5460.2,2.69
6250_cggun,0,1,0,0,0,54,1,0,fiber_optic,1,0,1,1,0,0,one_year,0,electronic_check,84.4,4484.05,2.81
6252_dfgtk,0,0,0,1,0,37,1,1,dsl,1,0,1,1,0,0,one_year,0,credit_card_(automatic),68.1,2479.25,2.27
6253_gnhwh,0,0,0,1,1,71,1,1,dsl,1,1,1,1,0,0,two_year,0,mailed_check,71.1,5224.95,2.37
6253_wrfhy,0,1,0,1,1,13,1,0,dsl,0,0,0,0,1,1,one_year,1,electronic_check,64.75,877.35,2.16
6257_dtayd,0,1,0,1,0,71,1,1,fiber_optic,0,1,0,1,1,1,two_year,1,credit_card_(automatic),104.15,7365.3,3.47
6257_rjohi,0,1,0,0,0,4,1,0,dsl,0,0,0,1,0,0,month_to_month,1,mailed_check,50.8,202.3,1.69
6258_ngcng,0,1,0,0,0,7,1,1,no,0,0,0,0,0,0,month_to_month,0,mailed_check,23.5,173.0,0.78
6258_pvzwj,0,1,0,1,0,68,1,1,dsl,1,1,1,1,1,1,two_year,1,credit_card_(automatic),90.8,6302.85,3.03
6259_wjqlc,0,1,1,0,0,32,1,1,fiber_optic,0,0,1,0,0,0,month_to_month,1,credit_card_(automatic),81.1,2619.25,2.7
6260_onulr,0,1,0,0,0,1,1,0,dsl,0,0,0,0,1,1,month_to_month,1,mailed_check,62.8,62.8,2.09
6260_xlacs,0,1,0,0,0,4,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,19.7,117.8,0.66
6261_lhrtg,0,0,0,0,0,26,1,0,dsl,0,1,1,0,0,0,month_to_month,1,credit_card_(automatic),54.75,1406.9,1.82
6261_rcvns,1,0,0,0,0,42,1,0,dsl,1,1,1,1,0,1,one_year,0,credit_card_(automatic),73.9,3160.55,2.46
6265_frmtq,0,1,0,0,0,31,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),20.4,609.1,0.68
6265_sxwbu,0,1,0,1,1,69,1,1,fiber_optic,0,1,1,0,1,0,one_year,0,credit_card_(automatic),95.75,6511.25,3.19
6266_qhojz,0,0,0,0,0,65,1,1,fiber_optic,1,1,0,1,0,0,one_year,1,electronic_check,89.85,5844.65,2.99
6267_dcffz,0,0,1,1,0,30,1,1,fiber_optic,0,1,0,0,1,0,month_to_month,1,electronic_check,90.05,2627.2,3.0
6270_omfiw,1,1,0,1,0,60,1,0,fiber_optic,0,1,0,0,1,1,one_year,1,electronic_check,94.4,5610.25,3.15
6275_yduvo,1,0,0,0,0,2,1,0,fiber_optic,0,0,1,0,0,1,month_to_month,1,mailed_check,86.2,178.7,2.87
6278_fepbz,0,0,0,0,0,9,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.25,186.15,0.68
6281_fkews,0,0,0,0,0,44,0,0,dsl,0,0,1,0,1,1,one_year,1,electronic_check,49.05,2265.0,1.64
6283_gitpx,0,1,0,0,1,71,1,0,dsl,1,1,1,1,1,0,two_year,1,credit_card_(automatic),76.9,5522.7,2.56
6284_ahooq,1,1,1,0,0,22,1,1,fiber_optic,0,0,0,1,1,0,month_to_month,1,bank_transfer_(automatic),90.5,1910.6,3.02
6284_kmnuf,0,0,0,1,0,56,1,1,fiber_optic,1,0,0,0,1,1,one_year,1,electronic_check,98.0,5270.6,3.27
6285_ftqbf,0,1,0,1,1,72,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),25.55,1867.7,0.85
6286_suuwt,0,1,0,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.95,19.95,0.66
6286_zhaok,0,0,0,1,1,20,1,1,no,0,0,0,0,0,0,month_to_month,1,bank_transfer_(automatic),25.55,507.4,0.85
6288_chqjb,0,0,0,1,1,54,1,0,dsl,1,0,1,1,0,1,two_year,0,bank_transfer_(automatic),69.95,3871.85,2.33
6288_lbear,0,0,0,0,0,23,1,0,fiber_optic,0,1,0,1,0,0,month_to_month,1,mailed_check,79.1,1783.75,2.64
6289_cpnld,1,1,0,1,1,33,1,0,dsl,0,0,1,1,1,1,one_year,1,mailed_check,73.9,2405.05,2.46
6292_tosss,0,1,0,0,0,50,1,1,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),24.9,1195.25,0.83
6295_osinb,0,1,0,1,0,72,1,1,fiber_optic,1,1,1,0,1,1,two_year,1,electronic_check,109.65,7880.25,3.66
6296_ddoor,0,0,0,0,0,19,1,0,dsl,0,1,0,0,1,0,one_year,0,electronic_check,58.2,1045.25,1.94
6297_noopg,0,0,0,1,0,70,1,1,fiber_optic,0,1,1,1,1,1,two_year,1,electronic_check,110.5,7752.05,3.68
6298_qdfnh,1,1,0,0,0,22,1,1,fiber_optic,0,1,0,0,0,0,month_to_month,1,electronic_check,79.35,1730.35,2.64
6300_bwmjx,0,0,0,1,0,59,1,1,fiber_optic,0,0,1,1,1,0,month_to_month,0,electronic_check,93.35,5386.5,3.11
6302_jgyrj,1,1,0,0,1,31,1,1,dsl,0,1,0,1,1,1,one_year,1,mailed_check,79.45,2587.7,2.65
6303_kfwsl,0,0,0,0,0,29,1,1,dsl,0,1,0,0,0,0,one_year,1,electronic_check,55.25,1620.2,1.84
6304_ijfsq,1,1,0,0,0,3,1,0,dsl,0,1,0,0,0,0,month_to_month,1,mailed_check,49.9,130.1,1.66
6305_ylbmm,1,1,0,0,0,69,1,0,fiber_optic,0,1,1,1,1,1,one_year,1,bank_transfer_(automatic),104.05,7262.0,3.47
6308_cqrbu,0,0,0,1,0,71,1,1,fiber_optic,0,1,1,1,1,1,two_year,0,electronic_check,109.25,7707.7,3.64
6311_ueume,1,0,0,0,0,29,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,78.9,2384.15,2.63
6313_gidit,1,1,1,0,0,53,0,0,dsl,0,1,1,0,1,1,month_to_month,1,electronic_check,54.45,2854.55,1.82
6317_ypkdh,1,0,0,0,0,1,0,0,dsl,0,1,0,0,0,0,month_to_month,0,bank_transfer_(automatic),29.95,29.95,1.0
6319_iejwj,1,1,0,1,1,20,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,90.2,1776.55,3.01
6319_qsusr,0,0,0,0,1,11,1,0,no,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),19.7,216.2,0.66
6322_hrpfa,0,1,0,1,1,49,1,0,dsl,1,1,0,1,0,0,month_to_month,0,credit_card_(automatic),59.6,2970.3,1.99
6322_pjjdj,0,1,0,1,0,49,1,0,fiber_optic,0,1,0,0,1,1,two_year,1,electronic_check,94.8,4690.65,3.16
6323_aybrx,1,1,0,0,0,59,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,19.35,1099.6,0.64
6326_mttxk,1,1,0,0,0,8,1,1,fiber_optic,0,1,0,0,1,1,month_to_month,0,electronic_check,100.85,819.55,3.36
6328_zpbgn,1,0,1,0,0,11,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,bank_transfer_(automatic),95.15,997.65,3.17
6330_jklpc,1,1,0,1,0,11,1,1,fiber_optic,0,1,0,0,0,0,month_to_month,1,bank_transfer_(automatic),80.5,896.9,2.68
6331_ewieb,1,1,0,0,0,20,1,1,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,85.25,1734.5,2.84
6331_lwdtq,1,1,0,0,0,10,1,1,dsl,0,0,0,0,1,1,month_to_month,1,credit_card_(automatic),72.15,794.25,2.41
6332_fbzri,0,1,0,1,1,67,1,1,dsl,1,1,1,1,0,0,one_year,1,credit_card_(automatic),69.35,4653.25,2.31
6333_ydvlt,0,1,0,0,0,65,1,1,fiber_optic,1,0,1,1,1,1,one_year,1,credit_card_(automatic),110.0,7138.65,3.67
6338_avwcy,1,1,0,0,0,3,0,0,dsl,0,0,1,0,1,0,month_to_month,1,mailed_check,40.15,130.75,1.34
6339_dklmk,0,0,0,0,0,13,0,0,dsl,0,1,0,0,0,0,month_to_month,1,electronic_check,31.65,389.95,1.06
6339_rzcbj,0,1,0,0,0,48,1,0,dsl,0,1,1,1,1,1,two_year,0,credit_card_(automatic),78.9,3771.5,2.63
6339_tbelp,0,1,0,0,0,71,1,1,fiber_optic,0,0,1,1,0,0,two_year,1,credit_card_(automatic),86.4,6172.0,2.88
6339_ypsah,0,1,0,0,0,9,1,0,fiber_optic,0,0,1,0,0,0,month_to_month,1,electronic_check,73.8,704.3,2.46
6340_dacft,0,0,0,1,1,50,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),20.55,1070.25,0.68
6341_aevkx,0,0,0,1,0,62,1,0,fiber_optic,1,0,1,1,1,1,one_year,1,electronic_check,104.3,6613.65,3.48
6341_jvqgf,0,0,0,1,1,31,1,0,dsl,1,0,1,1,1,1,one_year,1,mailed_check,81.15,2545.75,2.7
6344_sfjvh,0,0,0,0,0,20,0,0,dsl,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),24.9,505.95,0.83
6345_fzoqh,0,1,0,1,0,69,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,19.9,1363.45,0.66
6345_hoves,0,1,0,0,0,34,0,0,dsl,0,0,0,0,0,0,month_to_month,1,bank_transfer_(automatic),25.05,852.7,0.84
6345_ulyrw,1,1,1,1,0,44,1,1,fiber_optic,0,1,0,0,0,1,one_year,0,mailed_check,88.4,3912.9,2.95
6347_dcuik,1,1,0,0,0,10,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,mailed_check,74.15,811.8,2.47
6348_snfus,0,1,0,1,1,72,0,0,dsl,1,1,1,1,0,1,two_year,1,credit_card_(automatic),55.45,4179.2,1.85
6349_jdhqp,0,0,0,0,0,53,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),19.85,1049.6,0.66
6350_xfygw,0,1,1,0,0,4,1,0,fiber_optic,0,0,1,0,1,1,month_to_month,1,electronic_check,94.75,422.4,3.16
6351_scjkt,0,1,0,0,0,3,0,0,dsl,1,0,1,1,0,0,month_to_month,0,mailed_check,41.35,107.25,1.38
6352_giggq,0,1,0,0,0,67,1,1,dsl,1,1,1,1,1,1,one_year,1,bank_transfer_(automatic),88.8,5903.15,2.96
6352_twcau,1,0,0,0,0,35,1,1,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,86.45,3029.1,2.88
6353_brmma,0,0,0,1,1,54,1,1,fiber_optic,1,1,0,0,1,1,month_to_month,1,bank_transfer_(automatic),104.1,5645.8,3.47
6356_elrkd,1,0,0,0,0,1,1,0,fiber_optic,1,0,0,0,1,1,month_to_month,1,electronic_check,95.6,95.6,3.19
6357_jjpqt,0,0,0,0,0,3,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,80.5,232.35,2.68
6358_lyngm,1,1,0,0,0,1,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.9,74.9,2.5
6360_svnwv,0,0,1,0,0,31,1,0,fiber_optic,1,0,0,0,0,0,month_to_month,1,credit_card_(automatic),73.55,2094.65,2.45
6362_qhafm,0,1,0,1,0,42,1,1,fiber_optic,0,0,1,1,1,1,one_year,1,electronic_check,108.3,4586.15,3.61
6365_hitvu,0,0,0,1,1,71,1,0,dsl,1,1,1,1,1,1,two_year,0,credit_card_(automatic),87.25,6328.7,2.91
6365_mtgzx,1,1,0,0,0,24,1,0,fiber_optic,0,0,0,1,1,1,month_to_month,1,electronic_check,96.0,2122.45,3.2
6366_xivkz,0,0,0,1,1,13,1,0,dsl,1,0,1,0,0,1,month_to_month,1,mailed_check,63.15,816.8,2.1
6366_zgqgl,1,1,0,0,0,1,0,0,dsl,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),24.8,24.8,0.83
6368_nwmce,0,0,0,0,0,38,1,1,dsl,0,1,0,1,0,1,month_to_month,0,credit_card_(automatic),68.15,2656.3,2.27
6368_tzzdt,0,1,0,1,1,4,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),19.5,96.85,0.65
6369_mcako,0,0,0,1,1,68,1,1,dsl,1,1,1,1,1,1,two_year,1,bank_transfer_(automatic),89.05,6185.8,2.97
6370_zvhdv,0,0,0,1,0,61,1,1,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),25.3,1554.9,0.84
6371_nzyeg,0,1,0,1,1,16,1,0,dsl,1,0,1,0,1,0,two_year,0,mailed_check,64.25,1024.0,2.14
6372_rfvns,1,0,0,1,0,1,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,0,electronic_check,78.8,78.8,2.63
6374_afwox,0,1,0,1,0,46,1,0,dsl,1,1,1,1,0,0,two_year,0,mailed_check,65.65,3047.15,2.19
6374_ntqlp,0,1,1,1,1,72,1,0,fiber_optic,1,0,1,1,1,1,two_year,1,credit_card_(automatic),104.1,7447.7,3.47
6376_gahqe,1,1,0,0,0,4,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,0,electronic_check,77.85,299.2,2.6
6377_kslxc,0,1,0,0,0,5,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.95,107.05,0.66
6377_whaox,0,0,0,1,0,60,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,electronic_check,106.15,6411.25,3.54
6379_rxjrq,1,1,0,1,0,10,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.1,659.65,2.34
6380_arceh,0,1,0,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.2,20.2,0.67
6383_ztsiw,0,0,1,1,0,39,1,0,fiber_optic,1,1,0,0,1,1,one_year,0,mailed_check,99.1,3877.95,3.3
6384_vmjhp,0,0,0,0,0,72,1,0,dsl,1,1,1,1,0,1,two_year,1,credit_card_(automatic),73.0,5265.2,2.43
6386_szzkh,1,0,0,1,1,49,1,1,fiber_optic,0,1,1,1,1,1,two_year,1,bank_transfer_(automatic),107.95,5293.2,3.6
6388_tabgu,0,1,0,0,1,62,1,0,dsl,1,1,0,0,0,0,one_year,0,bank_transfer_(automatic),56.15,3487.95,1.87
6390_dsazx,1,0,0,0,1,1,1,0,fiber_optic,1,0,0,0,0,0,month_to_month,1,mailed_check,73.6,73.6,2.45
6393_wryze,1,0,0,1,0,34,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,97.65,3207.55,3.26
6394_hhhzm,0,1,0,0,0,3,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.7,57.5,0.69
6394_mfyng,1,0,0,0,0,48,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,bank_transfer_(automatic),107.4,5121.3,3.58
6397_jnzzg,1,0,1,1,0,43,0,0,dsl,0,1,1,0,1,1,month_to_month,0,credit_card_(automatic),55.55,2342.2,1.85
6400_bwqkw,1,0,0,0,0,6,1,1,fiber_optic,1,0,0,0,0,0,month_to_month,1,electronic_check,79.05,434.5,2.64
6402_ejmwf,0,1,0,0,0,4,1,0,dsl,0,0,0,0,0,1,month_to_month,1,mailed_check,55.3,238.5,1.84
6402_ssejg,0,0,0,0,0,25,0,0,dsl,1,1,1,0,1,1,one_year,0,electronic_check,61.05,1540.2,2.03
6402_zfppi,1,0,1,0,0,25,1,1,fiber_optic,1,1,0,0,1,1,month_to_month,1,mailed_check,102.8,2660.2,3.43
6407_gsjnl,0,0,0,0,0,51,1,1,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),24.95,1288.0,0.83
